Name,Price,Rating,Stars
خراطيش حبر لطابعة اتش بي 950 951 XL متوافقة مع اتش بي اوفيس جيت برو 8100 8610 8600 8615 8620 8600 8630 8640 8660 8625 251dw 271dw 276dw (لون أسود سيان وأرجواني ماجنتا) أصفر، 4 خراطيش في المجموعة,"1,200.‎",15,3.1 من 5 نجوم
مجموعة فرش رسم مكونة من 12 قطعة من بلال، موديل 1-251,97.‎,1,5.0 من 5 نجوم
مكعبات 0362، من تويز، بلاستيك، كرنبيري,556.‎,125,3.7 من 5 نجوم
جراب حماية خلفي من الجلد من ريتش بوس لموبايل اوبو A74 - لون أسود، موديل Bry-251,130.‎,تبقى 1 فقط - اطلبه الآن.,
قلادة LED كريستالية XS-251، ذهبي,"1,250.‎",,
عصارة ثوم بلاستيك BG-251 15*5 سم - ارجواني,111.‎,تبقى 1 فقط - اطلبه الآن.,
دبوس دباسة 251 لمقاس 23/8 من دلتا - فضى - مجموعة من 10000 دبوس,528.‎,,
جراب حماية خلفي من الجلد لموبايل سامسونج جالاكسي S23 الترا - لون أخضر، MNJ-251,99.‎,تبقى 1 فقط - اطلبه الآن.,
زويلينج جيه ايه ملعقة سباتولا كبيرة هينكيلز من السيليكون، موديل 40509-251 - أبيض,464.‎,16,4.2 من 5 نجوم
بساط بتصميم جناحي ملاك قابل للنفخ 58786 من انتكس، 251 × 160 سم,"1,827.‎",587,4.4 من 5 نجوم
,,,
,,,
تحقّق من صفحة كل منتج من أجل خيارات الشراء الأخرى.,,تحقّق من صفحة كل منتج من أجل خيارات الشراء الأخرى.,
بطاقة ذاكرة ميكرو اس دي مع محول كانفاس سيلكت بلس من كينجستون micSDXC - 256 جيجابايت,898.‎,"151,384",4.1 من 5 نجوم
موبايل ريدمي 13C بشريحتين اتصال، ذاكرة رام 8 جيجا + ذاكرة تخزين داخلية 256 جيجا (6.74 بوصة) (شبكة الجيل الرابع 4G) - (ميدنايت بلاك),"6,299.‎",50,3.7 من 5 نجوم
فلاش ميموري مزدوجة 256 جيجابايت USB-C من سانديسك، اسود - SDDDC3-256G-G46، سعة 256.0 GB,999.‎,"7,480",4.6 من 5 نجوم
,,,
موبايل سامسونج جالاكسي A15 بشاشة 6.5 بوصة بشريحتين اتصال وذاكرة رام سعة 8 جيجابايت + ذاكرة ROM سعة 256 جيجابايت بشبكة الجيل الرابع 4G - (لون أسود),"8,099.‎",930,3.9 من 5 نجوم
موبايل سامسونج جالاكسي A25 شبكة الجيل الخامس 5G، بنظام اندرويد، بشريحتين اتصال، ذاكرة رام سعة 8 جيحا، وذاكرة تخزين 256 جيجا، لون أزرق فاتح,"11,245.‎",39,3.7 من 5 نجوم
كينغستون ذاكرة فلاش اكسوديا 256GB USB 3.2 DTX/256GB,813.‎,"48,704",4.1 من 5 نجوم
موبايل سمارت سامسونج جالاكسي A55 الجيل الخامس 5G، نظام أندرويد، ثنائي شرائح الاتصال، ذاكرة رام 8 جيجابايت، ذاكرة تخزين 256 جيجابايت، اوسام نيفي، كحلي,"17,999.‎",137,4.0 من 5 نجوم
موبايل سامسونج جالاكسيA25 شبكة لجيل الخامس 5G، يعمل بنظام اندرويد، بشريحتين اتصال، ذاكرة رام سعة 8 جيجا، تخزين 256 جيجابايت، أسود,"10,690.‎",39,3.7 من 5 نجوم
موبايل سمارت سامسونج جالاكسي A55 الجيل الخامس 5G، نظام أندرويد، ثنائي شرائح الاتصال، ذاكرة رام 8 جيجابايت، ذاكرة تخزين 256 جيجابايت، اوسام ايس بلو,"17,999.‎",137,4.0 من 5 نجوم
موبايل سمارت سامسونج جالاكسي S24 الترا بنظام اندرويد بالذكاء الاصطناعي بذاكرة تخزين 256 جيجابايت وذاكرة رام 12 جيجابايت وكاميرا 200 ميجابيكسل بعمر بطارية طويل وقلم ستايلس، لون تيتانيوم بلاك، بشريحتين,"45,999.‎",477,4.1 من 5 نجوم
,,,
"ريلمي جوال C53 ثنائي شرائح الاتصال بذاكرة روم 256 جيجا وذاكرة رام 8 جيجا الجيل الرابع لون اسود قوي - اصدار الشرق الاوسط , AH5523، ريلمي سي 53","6,999.‎",55,3.7 من 5 نجوم
هاتف محمول C53 ثنائي الشريحة بسعة 256 جيجابايت مع ذاكرة وصول عشوائي سعة وذاكرة سعتها 8 الجيل الرابع من ريلمي ، ( ذهبي بطل ) - إصدار الشرق الأوسط سي 53، ريلمي سي 53,"7,040.‎",51,3.6 من 5 نجوم
بطاقة ذاكرة سانديسك اكستريم برو اس دي يو اتش اس بسعة 256 جيجابايت لفيديو 4K لكاميرا دي اس ال ار وكاميرات بدون مرآة ونظام ريد اند رايت بسرعة 200/140 ميجابايت في الثانية مع ضمان مدى الحياة,"2,249.‎","5,462",4.8 من 5 نجوم
ريدمي نوت 13 (ذاكرة رام 8 جيجابايت وذاكرة تخزين 256) - كاميرا ثلاثية فائقة الوضوح بدقة 108 ميجابكسل | شاشة FHD 120Hz + AMOLED رؤية غامرة مع حواف رفيعة للغاية مستشعر بصمة امن داخل الشاشة أخضر بشريحتين,"8,990.‎",92,4.0 من 5 نجوم
موبايل بوكو C65 الجيل الرابع ال تي اي 8 جيجابايت RAM + تخزين 256 جيجابايت، كاميرا ثلاثية 50 ميجابكسل 6.74 بوصة، ثماني النواة، أسود، بشريحتين,"6,820.‎",89,4.5 من 5 نجوم
بطاقة ذاكرة MicroSD سامسونج ايفو سيليكت 256 جيجابايت UHS-I U3 ‏130 ميجابايت في الثانية FHD‏ مع بطاقة ذاكرة 4K UHD محول SD‏ (MB-ME256KA/EU),"1,500.‎","14,673",4.7 من 5 نجوم
NM620 M.2 2280 NVMe SSD من ليكسار بسعة 256 جيجابايت وبسرعة قراءة تصل الى 3300 ميجابايت في الثانية ونسخ 1300 - LNM620X256G ، pci_express_x4، محرك الحالة الصلبة,"1,048.‎",128,4.5 من 5 نجوم
بطاقة الترا يو اتش اس I ميكرو اس دي 256 جيجابايت بسرعة 150 ميجابايت/ثانية للموبايلات من سانديسك، ضمان 10 سنوات,,"10,668",4.4 من 5 نجوم
ذاكرة فلاش USB 256 جيجا من سانديسك -SDCZ430-256G-G46، سعة 256.0 GB,"1,205.‎","24,274",4.6 من 5 نجوم
موبايل ريدمي 12 بذاكرة رام 8 جيجابايت، وذاكرة ROM مساحة 256 جيجابايت، (شاشة 6.79 بوصة) (شبكة الجيل الرابع 4G) - (أسود ميدنايت)، بشريحتين,"7,490.‎",19,3.0 من 5 نجوم
موبايل سامسونج جالاكسي A15 بشاشة 6.5 بوصة بشريحتين اتصال وذاكرة رام سعة 8 جيجابايت + ذاكرة ROM سعة 256 جيجابايت بشبكة الجيل الرابع 4G - (لون أصفر),,930,3.9 من 5 نجوم
فلاش درايف مزوج USB نوع من سانديسك الترا، سعة 256.0 GB,"1,069.‎","14,744",4.3 من 5 نجوم
فلاش ميموري 256 جيجابايت دي تي اكسوديا ام USB3.2 الجيل 1(اسود + ازرق مخضر)، من كنغستون، سعة 256.0 GB,899.‎,"1,483",4.3 من 5 نجوم
موبايل ريدمي 13C بشريحتين اتصال، ذاكرة رام 8 جيجا + ذاكرة تخزين داخلية 256 جيجا (6.74 بوصة) (شبكة الجيل الرابع 4G) - (أزرق داكن),"6,299.‎",50,3.7 من 5 نجوم
موبايل ريلمي C51 بشريحتي اتصال وذاكرة ROM 256 جيجابايت + ذاكرة رام 6 جيجابايت شبكة الجيل الرابع 4G (لون أكربون بلاك) - إصدار الشرق الأوسط، اسود كربوني,,8,4.8 من 5 نجوم
موبايل ريدمي 12 هايبرد بشريحتين اتصال وذاكرة Ram سعة 8 جيجابايت وذاكرة ROM سعة 256 جيجابايت (6.79 بوصة) (4G LTE) - (أزرق سماوي),"7,490.‎",50,4.1 من 5 نجوم
ذاكرة فلاش USB 3.1 فاخرة سعة 256 جيجابايت، حتى سرعة 150 ميجابايت/ ثانية، من سانديسك الترا بلون فضي، usb3.0، سعة 256.0 GB,"1,009.‎","20,150",4.4 من 5 نجوم
سامسونج هاتف ذكي جالكسي اس 23 اف اي 5G ثنائي شرائح الاتصال بنظام اندرويد، ذاكرة رام 8 جيجا، ذاكرة روم 256 جيجا - اخضر فاتح,"21,999.‎",252,3.9 من 5 نجوم
فلاش ميموري فلير USB 3.0 بسعة 256 جيجابايت من سانديسك الترا، سعة 256.0 GB,"1,111.‎","15,278",4.7 من 5 نجوم
بطاقة ذاكرة MicroSD اكستريم برو من سانديسك 256 جيجابايت لتسجيل الفيديو بدقة 4K على الموبايل وكاميرا الفيديو وطائرات الدرون بسرعة قراءة 200 وكتابة 140 ميجابت في الثانية، ضمان مدى الحياة,"2,299.‎","9,998",4.8 من 5 نجوم
موبايل سامسونج جالاكسي A15 بشريحتين اتصال وذاكرة رام بسعة 4 جيجابايت وذاكرة ROM بسعة 128 جيجابايت بشبكة الجيل الرابع 4G وشاشة حجم 6.5 بوصة - (لون اسود أزرق),"6,099.‎",930,3.9 من 5 نجوم
جهاز شاومي ريدمي باد SE واي فاي 11 بوصة FHD+ معدل تحديث 90 هرتز، بشريحتين سناب دراجون 680، ذاكرة RAM 8GB ROM 256GB، مكبرات صوت رباعية مع دولبي اتموس، بلوتوث 5.3 8MP، رمادي جرافيت,"9,888.‎",479,4.7 من 5 نجوم
فلاش ميموري فلير USB 3.0 بسعة 256 جيجابايت من سانديسك الترا، سعة 256.0 GB,999.‎,"35,666",4.5 من 5 نجوم
موبايل اوبو رينو 11 ذاكرة 12 جيجابايت و256 جيجابايت شبكة الجيل الخامس 5G، لون روك جراي - إصدار الإمارات العربية المتحدة، رمادي,"16,350.‎",12,4.2 من 5 نجوم
موبايل ريلمي C67 ثنائي شرائح الاتصال بذاكرة روم 256 جيجابايت وذاكرة RAM 8 جيجابايت (جي اس ام فقط | بدون سي دي ام ايه) هاتف ذكي 4G/LTE مفتوح من المصنع (صني اويسيس) - اصدار عالمي,"7,430.‎",83,4.2 من 5 نجوم
موبايل سامسونج جالاكسي A35 الجيل الخامس 5G، نظام أندرويد، شريحتين اتصال، ذاكرة رام 8 جيجابايت، ذاكرة تخزين 256 جيجابايت، اوسام نيفي، كحلي,"14,399.‎",58,4.1 من 5 نجوم
بطاقة SD الترا UHS بسعة 256 جيجابايت، 150 ميجابايت/ثانية لكاميرا DSLR والكاميرات غير العاكسة من سانديسك,"1,509.‎","1,050",4.7 من 5 نجوم
سامسونج هاتف ذكي جالكسي اس 23 اف اي 5G ثنائي شرائح الاتصال بنظام اندرويد، ذاكرة رام 8 جيجا، ذاكرة روم 256 جيجا - جرافيت,"21,999.‎",252,3.9 من 5 نجوم
موبايل ريدمي نوت 13 مونانيت بلاك رام 8 جيجا سعة 256 جيجا - كاميرا ثلاثية فائقة الوضوح بدقة 108 ميجابكسل شاشة اموليد FHD+ 120 هرتز مشاهدة بإطارات رفيعة مستشعر آمن ببصمة الأصبع على الشاشة أسود بشريحتين,"9,140.‎",114,4.0 من 5 نجوم
موبايل سمارت سامسونج جالاكسي A55 الجيل الخامس 5G، نظام أندرويد، ثنائي شرائح الاتصال، ذاكرة رام 8 جيجابايت، ذاكرة تخزين 256 جيجابايت، اوسام ليمون,"17,999.‎",137,4.0 من 5 نجوم
ذاكرة بيانات يو اس بي بسعة 256 جيجابايت من كينجستون - 256GB,948.‎,"8,827",4.3 من 5 نجوم
قرص صلب داخلي للاب توب بسعة 256 جيجابايت من هيكفيجن - HS-SSD-E100/256G,976.‎,435,4.3 من 5 نجوم
سامسونج هاتف ذكي جالكسي اس 24 بلس بنظام اندرويد وذاكرة تخزين 256GB وذاكرة RAM 12GB وكاميرا 50MP وشاشة اكبر وذاكرة RAM اسرع وعمر بطارية طويل - اسود اونيكس، بشريحتين,"39,950.‎",29,4.2 من 5 نجوم
ذاكرة فلاش ميموري 3.2 الجيل الاول داتا ترافيلر اكسوديا اونيكس مع غطاء متحرك انيق من كينجستون، موديل DTXON/256GB,990.‎,721,4.2 من 5 نجوم
سامسونج هاتف ذكي جالكسي اس 23 اف اي 5G ثنائي شرائح الاتصال بنظام اندرويد، ذاكرة رام 8 جيجا، ذاكرة روم 256 جيجا - لون كريمي,"25,555.‎",252,3.9 من 5 نجوم
سامسونج هاتف ذكي جالكسي زد فليب 5 بنظام اندرويد، ذاكرة رام 8 جيجابايت، ذاكرة روم 256 جيجابايت، ارجواني فاتح - ضمان لمدة عام، بشريحتين,"33,990.‎",83,4.1 من 5 نجوم
فلاشة مزدوجة الترا لوكس USB نوع C مساحة 256 جيجابايت بسرعة نقل تصل إلى 400 ميجابايت/ثانية من سانديسك، 3.2 الجيل الأول,"1,229.‎",41,4.5 من 5 نجوم
موبايل ريدمي 13C بشريحتين اتصال، ذاكرة رام 8 جيجا + ذاكرة تخزين داخلية 256 جيجا (6.74 بوصة) (شبكة الجيل الرابع 4G) - (أخضر كلوفر),"6,555.‎",50,3.7 من 5 نجوم
,,256 ssd,
,,,
,,,
قد تختلف الأسعار والتفاصيل الأخرى حسب حجم المنتج ولونه.,,قد تختلف الأسعار والتفاصيل الأخرى حسب حجم المنتج ولونه.,
جراب حماية خلفي بلاستيك مزود بمسند لموبايل سامسونج جالاكسي A60، احمر واسود، موديل MS-NE-277,20.‎,تبقى 1 فقط - اطلبه الآن.,
عصا دونجل USB لاسلكية واي فاي صغيرة متوافقة مع اورا اتش دي ماج 250 254 255 260 270 275 277 لجهاز اي بي تي في اوت بوكس,263.‎,9,2.7 من 5 نجوم
جراب خلفي بلاستيك لموبايل هواوي Y9 برايم (2019)، متعدد الالوان - H-277,100.‎,تبقى 1 فقط - اطلبه الآن.,
